product_code,sales_trend,total_sales,total_prev_week_1_sales,total_prev_week_2_sales,avg_movement_vs_prev_week_1,avg_movement_vs_prev_week_2,week_count,date_range,growth_score_x,growth_score_y
1037416270.0,Falling,23.97,15.98,0.0,-25.0,0.0,2,2025-05-05 to 2025-05-12,-0.9607631477551419,-0.9607631477551419
1037442065.0,Falling,283.84,247.85999999999999,175.89999999999998,-7.452000000000001,-4.118,5,2025-05-05 to 2025-06-09,-0.9339324921868788,-0.9339324921868788
1066807503.0,Falling,34.6,25.950000000000003,17.3,-16.666666666666668,-16.666666666666668,3,2025-05-05 to 2025-06-09,-0.9480215933670525,-0.9480215933670525
1066830109.0,Falling,34.6,25.95,0.0,-33.335,0.0,2,2025-04-28 to 2025-05-12,-0.9735072504541089,-0.9735072504541089
1111101412.0,Falling,29.96,22.47,14.98,-16.666666666666668,-16.666666666666668,3,2025-05-05 to 2025-06-09,-0.9480215933670525,-0.9480215933670525
1111161133.0,Falling,29.950000000000003,23.96,11.98,-16.666666666666668,-16.666666666666668,3,2025-05-19 to 2025-06-02,-0.9480215933670525,-0.9480215933670525
1115605805.0,Falling,34.68,31.79,23.12,-13.334,-10.0,5,2025-04-28 to 2025-06-02,-0.9429259909361678,-0.9429259909361678
1117973085.0,Falling,10.45,8.36,0.0,-37.5,0.0,2,2025-05-12 to 2025-05-19,-0.979875479337276,-0.979875479337276
1186311918.0,Falling,59.92,52.43,37.45,-8.3325,-16.6675,4,2025-05-05 to 2025-05-26,-0.9352787648235243,-0.9352787648235243
1198401500.0,Falling,69.86,64.87,59.88,-2.3814285714285717,-11.905714285714286,7,2025-04-28 to 2025-06-16,-0.9261796567905786,-0.9261796567905786
1200000224.0,Falling,54.96,52.67,38.93,-26.04,-28.4725,4,2025-05-05 to 2025-05-26,-0.9623532937427755,-0.9623532937427755
1200000230.0,Falling,618.52,592.2,526.4,-1.3624999999999998,1.411249999999999,8,2025-04-28 to 2025-06-16,-0.9246217287333264,-0.9246217287333264
1200001711.0,Falling,95.88,87.89,71.91,-16.666,-18.334,5,2025-05-05 to 2025-06-09,-0.9480205740427015,-0.9480205740427015
1200002845.0,Falling,45.48,41.69,34.11,-3.3340000000000005,-1.6659999999999997,5,2025-04-28 to 2025-06-09,-0.9276361256704605,-0.9276361256704605
1200010114.0,Falling,26.97,17.98,0.0,-25.0,0.0,2,2025-05-19 to 2025-06-09,-0.9607631477551419,-0.9607631477551419
1200010205.0,Falling,831.81,789.87,747.93,-3.2025000000000006,-13.821250000000001,8,2025-04-28 to 2025-06-16,-0.9274350639422165,-0.9274350639422165
1200011046.0,Falling,5.37,3.58,0.0,-25.0,0.0,2,2025-06-09 to 2025-06-16,-0.9607631477551419,-0.9607631477551419
1200011224.0,Falling,103.87,95.88,87.89,-4.166666666666667,-29.166666666666668,6,2025-05-05 to 2025-06-16,-0.9289092617849184,-0.9289092617849184
1200016115.0,Falling,8.76,6.57,4.38,-16.666666666666668,-16.666666666666668,3,2025-05-19 to 2025-06-09,-0.9480215933670525,-0.9480215933670525
1200017147.0,Falling,19.96,14.97,0.0,-33.335,0.0,2,2025-05-05 to 2025-05-26,-0.9735072504541089,-0.9735072504541089
1200018032.0,Falling,34.01,32.22,28.64,-14.047142857142857,-24.047142857142855,7,2025-05-05 to 2025-06-16,-0.9440163767562594,-0.9440163767562594
1200018161.0,Falling,62.93,53.94,44.95,-18.75,-18.75,4,2025-05-05 to 2025-06-09,-0.9512069819640748,-0.9512069819640748
1200022102.0,Falling,24.950000000000003,19.96,9.98,-16.666666666666668,-16.666666666666668,3,2025-05-12 to 2025-05-26,-0.9480215933670525,-0.9480215933670525
1200022147.0,Falling,72.38,69.09,65.8,-11.388333333333334,-31.945000000000004,6,2025-04-28 to 2025-06-09,-0.9399510928176367,-0.9399510928176367
1200022242.0,Falling,48.93,27.96,0.0,-12.5,0.0,2,2025-04-28 to 2025-05-05,-0.9416508161730078,-0.9416508161730078
