product_code,total_sales,total_prev_week_1_sales,total_prev_week_2_sales,total_weeks,sales_trend
7539102212.0,97.37,82.39,74.9,6,Rising
7539102216.0,193.61,101.9,40.76,4,Rising
7539102320.0,227.81,215.82,203.83,5,Rising
7539102421.0,219.78,189.81,129.87,6,Rising
7539102457.0,569.05,443.26,401.33,7,Rising
7539102500.0,79.96,19.99,0.0,2,Rising
7539102572.0,209.79,199.8,189.81,7,Rising
7539102687.0,89.97,59.98,0.0,2,Rising
7539105197.0,129.33,124.54,119.75,8,Rising
7539106001.0,813.63,747.66,681.69,6,Rising
7539196781.0,59.9,35.94,29.95,4,Rising
7539196910.0,289.9,231.92,202.93,3,Rising
7539197190.0,16.47,10.98,0.0,2,Rising
7539197437.0,180.31,170.82,142.35,5,Rising
7539197555.0,125.79,119.8,89.85,6,Rising
75408783001.0,8.99,0.0,0.0,1,Almost
75410200069.0,73.63,71.64,65.67,8,Rising
75410200070.0,215.46,187.53,163.59,7,Rising
75436240031.0,25.02,23.63,22.24,7,Rising
7547105507.0,11.0,8.25,0.0,2,Rising
7550000001.0,4.58,2.29,0.0,2,Rising
7550000002.0,17.0,12.75,8.5,3,Rising
7550010011.0,4.49,0.0,0.0,1,Almost
7550030001.0,4.98,2.49,0.0,2,Rising
7551900035.0,2.99,0.0,0.0,1,Almost
7551900045.0,2.99,0.0,0.0,1,Almost
7551900055.0,8.97,5.98,2.99,3,Rising
7551900075.0,8.97,2.99,0.0,2,Rising
7551900090.0,8.97,5.98,0.0,2,Rising
7551900155.0,2.99,0.0,0.0,1,Almost
7551900165.0,5.98,2.99,0.0,2,Rising
7551903001.0,61.8,55.62,24.72,7,Rising
7551903003.0,4.09,0.0,0.0,1,Almost
7551903015.0,6.18,3.09,0.0,2,Rising
75530548390.0,27.99,0.0,0.0,1,Almost
75562503981.0,44.99,0.0,0.0,1,Almost
75562504260.0,18.99,0.0,0.0,1,Almost
75562504357.0,32.99,0.0,0.0,1,Almost
75562504358.0,32.99,0.0,0.0,1,Almost
75562512415.0,13.99,0.0,0.0,1,Almost
7557800500.0,5.29,0.0,0.0,1,Almost
7557820016.0,6.39,0.0,0.0,1,Almost
75579517502.0,38.34,31.95,25.56,3,Rising
75579525260.0,5.97,1.99,0.0,2,Rising
75579537513.0,6.39,0.0,0.0,1,Almost
75579537527.0,25.56,19.17,6.39,3,Rising
75579570000.0,32.94,21.96,5.49,3,Rising
75579570003.0,10.98,0.0,0.0,1,Almost
75579570005.0,10.98,5.49,0.0,2,Rising
75579570006.0,21.96,16.47,10.98,3,Rising
75579570007.0,21.96,16.47,10.98,4,Rising
7565600055.0,2.0,0.0,0.0,1,Almost
7565602063.0,2.0,0.0,0.0,1,Almost
7565603120.0,5.0,0.0,0.0,1,Almost
7570004500.0,33.21,29.52,25.83,7,Rising
75703751523.0,30.87,20.58,0.0,2,Rising
75703751693.0,10.9,5.45,0.0,2,Rising
7570615101.0,24.18,12.09,0.0,2,Rising
7570615103.0,96.72,72.54,60.45,5,Rising
7572010103.0,19.16,14.37,9.58,3,Rising
7572010106.0,38.32,33.53,23.95,5,Rising
75733922222.0,28.74,23.95,14.37,4,Rising
75752800868.0,100.59,95.8,86.22,8,Rising
75752803747.0,91.01,76.64,57.48,7,Rising
75752804528.0,32.06,20.61,18.32,5,Rising
75752804807.0,50.38,43.51,34.35,6,Rising
75752804808.0,12.58,6.29,0.0,2,Rising
75752804811.0,66.41,61.83,50.38,8,Rising
75752804812.0,25.16,18.87,6.29,3,Rising
75752804849.0,25.16,6.29,0.0,2,Rising
75752805000.0,43.11,38.32,33.53,6,Rising
75752805001.0,18.32,9.16,2.29,3,Rising
75752805151.0,38.32,28.74,19.16,4,Rising
75752805152.0,16.03,9.16,4.58,4,Rising
7575533181.0,8.59,0.0,0.0,1,Almost
7575536104.0,8.33,7.14,2.38,4,Rising
7575541305.0,4.99,0.0,0.0,1,Almost
7575543608.0,2.31,0.0,0.0,1,Almost
7575551107.0,7.8,3.9,1.95,3,Rising
7575571202.0,8.03,5.18,2.59,3,Rising
7575572101.0,5.18,2.59,0.0,2,Rising
75826600412.0,2.19,0.0,0.0,1,Almost
75830003303.0,4.29,0.0,0.0,1,Almost
7585600089.0,27.8,20.85,13.9,4,Rising
7585600110.0,261.8,255.85,226.1,8,Rising
7585601113.0,208.25,178.5,166.6,7,Rising
7585601120.0,77.35,53.55,41.65,4,Rising
7585603114.0,53.55,47.6,23.8,3,Rising
75865911563.0,5.98,0.0,0.0,1,Almost
7590000088.0,329.78,299.8,239.84,8,Rising
7590000200.0,479.2,449.25,275.54,8,Rising
7590000202.0,47.92,23.96,17.97,5,Rising
7590000203.0,209.65,167.72,101.83,8,Rising
7590000205.0,221.63,203.66,161.73,8,Rising
7590000207.0,26.95,5.39,0.0,2,Rising
7590000220.0,251.58,233.61,125.79,7,Rising
7590000230.0,239.6,221.63,179.7,8,Rising
7590000240.0,503.16,485.19,329.45,8,Rising
7590000250.0,383.36,287.52,257.57,7,Rising
7590000326.0,224.55,174.65,149.7,7,Rising
7590000524.0,179.64,169.66,139.72,8,Rising
7590000525.0,129.74,119.76,104.79,7,Rising
7590000526.0,1082.83,1047.9,818.36,8,Rising
7590000530.0,489.02,484.03,404.19,8,Rising
7590000533.0,54.89,44.91,39.92,6,Rising
7590000534.0,20.97,0.0,0.0,1,Almost
7590000563.0,134.73,129.74,114.77,8,Rising
7590000584.0,169.66,139.72,104.79,7,Rising
7590000587.0,284.43,239.52,204.59,7,Rising
7590000617.0,264.47,259.48,209.58,8,Rising
7590000618.0,79.84,64.87,59.88,5,Rising
7590000619.0,94.81,69.86,34.93,4,Rising
7590001548.0,119.76,89.82,69.86,6,Rising
7590003033.0,164.89,149.9,119.92,6,Rising
7590003034.0,293.79,279.8,195.86,5,Rising
7590010758.0,49.9,39.92,29.94,5,Rising
75917601450.0,38.99,0.0,0.0,1,Almost
75917601460.0,77.98,0.0,0.0,1,Almost
7591900001.0,9.98,0.0,0.0,1,Almost
7591990083.0,15.99,0.0,0.0,1,Almost
75919980117.0,160.77,153.78,132.81,7,Rising
75919980124.0,111.84,97.86,76.89,4,Rising
7592530229.0,180.18,141.57,137.28,7,Rising
7592530373.0,92.91,88.02,83.13,8,Rising
7592530621.0,75.8,53.06,49.27,4,Rising
7592530625.0,64.43,49.27,41.69,6,Rising
7592530629.0,53.06,34.11,22.74,5,Rising
7592530739.0,75.8,72.01,26.53,6,Rising
7592530792.0,240.24,235.95,210.21,8,Rising
7594740153.0,19.56,9.78,0.0,2,Rising
7594740155.0,112.47,92.91,78.24,6,Rising
7596790079.0,11.98,5.99,0.0,2,Rising
7596790087.0,9.99,0.0,0.0,1,Almost
7596790593.0,13.99,0.0,0.0,1,Almost
7596810504.0,4.75,0.0,0.0,1,Almost
75988500409.0,5.99,0.0,0.0,1,Almost
7601000003.0,98.49,89.11,84.42,7,Rising
7601000004.0,398.65,393.96,332.99,8,Rising
7601000005.0,178.22,173.53,150.08,8,Rising
7601000006.0,520.59,506.52,417.41,8,Rising
7601000031.0,131.32,126.63,107.87,8,Rising
7601000433.0,109.78,104.79,99.8,6,Rising
7601000435.0,144.71,134.73,124.75,7,Rising
7602000001.0,40.42,34.93,29.94,6,Rising
7602000002.0,24.95,4.99,0.0,2,Rising
7602000504.0,209.85,195.86,125.91,6,Rising
7602006822.0,7.99,0.0,0.0,1,Almost
7602064402.0,7.99,0.0,0.0,1,Almost
7602064404.0,7.99,0.0,0.0,1,Almost
7602064412.0,7.99,0.0,0.0,1,Almost
7602064434.0,15.98,7.99,0.0,2,Rising
76020810522.0,40.14,33.45,26.76,6,Rising
76020810754.0,8.99,0.0,0.0,1,Almost
76020811088.0,46.14,38.45,30.76,5,Rising
76020811296.0,34.95,27.96,20.97,3,Rising
76020811765.0,98.89,71.92,62.93,7,Rising
76020811788.0,38.94,25.96,19.47,5,Rising
76020812243.0,19.95,15.96,7.98,4,Rising
76020812451.0,9.29,0.0,0.0,1,Almost
76020812455.0,14.37,9.58,0.0,2,Rising
76026352932.0,5.35,0.0,0.0,1,Almost
76026352934.0,16.05,10.7,5.35,3,Rising
76026352937.0,5.35,0.0,0.0,1,Almost
76026352939.0,5.49,0.0,0.0,1,Almost
76026352940.0,16.47,10.98,5.49,3,Rising
76026352956.0,16.05,10.7,0.0,2,Rising
76026352957.0,5.49,0.0,0.0,1,Almost
7603310196.0,74.85,64.87,49.9,7,Rising
7603335171.0,13.47,8.98,0.0,2,Rising
7606400104.0,17.91,15.92,13.93,5,Rising
7606400204.0,3.98,1.99,0.0,2,Rising
7606400304.0,3.98,1.99,0.0,2,Rising
7606700008.0,4.74,3.95,2.37,5,Rising
7609796290.0,22.77,0.0,0.0,1,Almost
7611430360.0,25.0,20.0,10.0,4,Rising
7611430560.0,100.0,75.0,70.0,7,Rising
7611430580.0,10.0,5.0,0.0,2,Rising
7611430630.0,20.0,15.0,10.0,3,Rising
7611430730.0,50.0,30.0,20.0,5,Rising
7611430775.0,25.0,20.0,10.0,4,Rising
7611430790.0,50.0,45.0,40.0,5,Rising
7611430994.0,5.28,2.49,0.0,2,Rising
7611431095.0,25.33,19.37,17.88,7,Rising
7611438006.0,25.0,15.0,0.0,2,Rising
7611438010.0,22.26,17.49,9.54,5,Rising
7611438028.0,6.0,3.0,0.0,2,Rising
7611438038.0,30.0,25.0,20.0,5,Rising
7611438069.0,20.0,15.0,10.0,3,Rising
76147597296.0,41.99,0.0,0.0,1,Almost
76147597760.0,32.99,0.0,0.0,1,Almost
7615001157.0,18.76,9.38,4.69,3,Rising
7615023207.0,47.84,44.85,41.86,8,Rising
7615023208.0,71.76,68.77,62.79,8,Rising
7615023209.0,121.94,107.87,103.18,7,Rising
7615023216.0,68.77,59.8,56.81,7,Rising
7615023222.0,51.59,46.9,42.21,6,Rising
7615023227.0,32.89,29.9,26.91,7,Rising
7615023252.0,75.04,70.35,60.97,7,Rising
7615023258.0,26.91,20.93,14.95,5,Rising
7617132012.0,4.59,0.0,0.0,1,Almost
7617132024.0,13.77,9.18,4.59,3,Rising
7617132055.0,4.59,0.0,0.0,1,Almost
76172005010.0,11.97,7.98,0.0,2,Rising
76172005110.0,71.82,59.85,51.87,6,Rising
76172005140.0,22.47,14.98,7.49,3,Rising
76172005210.0,10.57,3.99,0.0,2,Rising
76172005230.0,44.94,29.96,22.47,5,Rising
76172007104.0,86.13,66.99,51.04,6,Rising
7617405728.0,27.98,13.99,0.0,2,Rising
7617410424.0,17.18,8.59,0.0,2,Rising
7617410788.0,15.99,0.0,0.0,1,Almost
7617411921.0,2.59,0.0,0.0,1,Almost
7617415206.0,7.99,0.0,0.0,1,Almost
7617433116.0,14.99,0.0,0.0,1,Almost
7617433212.0,13.99,0.0,0.0,1,Almost
7617443548.0,33.99,0.0,0.0,1,Almost
7617455526.0,15.99,0.0,0.0,1,Almost
7617482725.0,129.99,0.0,0.0,1,Almost
7617487369.0,11.99,0.0,0.0,1,Almost
7618300310.0,20.79,15.12,11.34,6,Rising
7618300311.0,9.45,7.56,0.0,2,Rising
7618300312.0,30.24,28.35,24.57,6,Rising
7618300313.0,28.35,26.46,20.79,6,Rising
7618300328.0,37.8,28.35,22.68,7,Rising
7618300756.0,7.29,0.0,0.0,1,Almost
7618300766.0,7.29,0.0,0.0,1,Almost
7618300771.0,7.29,0.0,0.0,1,Almost
7618300777.0,29.16,21.87,7.29,3,Rising
7618332363.0,2.49,0.0,0.0,1,Almost
7618600051.0,86.24,70.07,48.51,5,Rising
7618600052.0,21.56,16.17,5.39,3,Rising
7618600511.0,70.29,51.12,44.73,4,Rising
7618600518.0,104.22,98.43,57.9,6,Rising
7618600519.0,82.35,71.37,38.43,6,Rising
76191100101.0,44.85,35.88,32.89,6,Rising
76211100109.0,53.96,40.47,26.98,4,Rising
76211120612.0,13.99,0.0,0.0,1,Almost
76211120613.0,13.45,0.0,0.0,1,Almost
76211120625.0,40.35,26.9,13.45,3,Rising
76211162285.0,13.89,0.0,0.0,1,Almost
76211162286.0,40.35,26.9,13.45,3,Rising
76211162290.0,40.89,26.9,13.45,3,Rising
76211179575.0,67.69,53.8,40.35,5,Rising
76211188554.0,67.25,53.8,40.35,4,Rising
76211188810.0,53.96,40.47,26.98,4,Rising
76211188811.0,13.49,0.0,0.0,1,Almost
76211188812.0,26.98,13.49,0.0,2,Rising
76211189531.0,13.49,0.0,0.0,1,Almost
76211193025.0,26.98,13.49,0.0,2,Rising
76211194958.0,40.47,26.98,13.49,3,Rising
76211194960.0,13.49,0.0,0.0,1,Almost
7625910101.0,79.84,69.86,59.88,5,Rising
7625910401.0,34.93,19.96,9.98,3,Rising
7630840878.0,64.95,25.98,12.99,3,Rising
7630840887.0,25.98,0.0,0.0,1,Almost
7630872946.0,7.99,0.0,0.0,1,Almost
76352830603.0,41.2,30.9,20.6,4,Rising
76379524355.0,9.98,0.0,0.0,1,Almost
76379526060.0,5.49,0.0,0.0,1,Almost
76379527028.0,1.99,0.0,0.0,1,Almost
76379527032.0,5.97,1.99,0.0,2,Rising
76379536634.0,4.99,0.0,0.0,1,Almost
76379538433.0,19.95,0.0,0.0,1,Almost
76379551872.0,5.49,0.0,0.0,1,Almost
76379551921.0,8.98,0.0,0.0,1,Almost
76379553551.0,3.58,0.0,0.0,1,Almost
76379555049.0,3.98,0.0,0.0,1,Almost
76379555290.0,9.98,4.99,0.0,2,Rising
76379555622.0,3.58,0.0,0.0,1,Almost
76379558004.0,7.96,3.98,0.0,2,Rising
76379558005.0,3.98,1.99,0.0,2,Rising
76379567735.0,7.99,0.0,0.0,1,Almost
76379571613.0,4.49,0.0,0.0,1,Almost
76379578378.0,15.98,7.99,0.0,2,Rising
76379582391.0,10.98,5.49,0.0,2,Rising
76379582431.0,8.98,0.0,0.0,1,Almost
76379582971.0,14.97,0.0,0.0,1,Almost
76379583435.0,8.98,0.0,0.0,1,Almost
76379583436.0,17.96,8.98,0.0,2,Rising
76379583550.0,35.88,32.89,26.91,4,Rising
7639700407.0,20.25,18.0,15.75,5,Rising
7639700408.0,13.41,8.94,7.45,4,Rising
7639700412.0,14.85,9.9,0.0,2,Rising
7640606310.0,2.25,0.0,0.0,1,Almost
76466664069.0,9.99,0.0,0.0,1,Almost
7647960716.0,19.77,0.0,0.0,1,Almost
7647960816.0,21.56,16.17,10.78,3,Rising
7647961616.0,5.39,0.0,0.0,1,Almost
7647961916.0,16.17,5.39,0.0,2,Rising
76531700200.0,0.89,0.0,0.0,1,Almost
76531700207.0,1809.75,1762.25,1415.5,8,Rising
7654250057.0,17.99,0.0,0.0,1,Almost
7666000866.0,66.51,51.73,44.34,6,Rising
7668389779.0,9.99,0.0,0.0,1,Almost
76687800079.0,46.45,37.16,0.0,2,Rising
7670601330.0,79.08,72.49,59.31,5,Rising
7670601550.0,83.88,55.92,48.93,4,Rising
7670620701.0,27.98,0.0,0.0,1,Almost
7673790035.0,1.89,0.0,0.0,1,Almost
7673790036.0,17.01,15.12,13.23,6,Rising
7673790037.0,28.35,26.46,20.79,5,Rising
7673790038.0,22.68,20.79,15.12,6,Rising
7673790039.0,39.69,34.02,26.46,7,Rising
7673790040.0,7.56,5.67,3.78,4,Rising
7675002029.0,75.0,50.0,0.0,2,Rising
7675008707.0,25.0,0.0,0.0,1,Almost
7675011006.0,25.0,0.0,0.0,1,Almost
7675016059.0,300.0,100.0,0.0,2,Rising
7675016061.0,125.0,75.0,25.0,3,Rising
7675017287.0,50.0,25.0,0.0,2,Rising
7675017288.0,50.0,0.0,0.0,1,Almost
7675023574.0,65.0,15.0,0.0,2,Rising
7675028180.0,50.0,0.0,0.0,1,Almost
7675028892.0,25.0,0.0,0.0,1,Almost
7675039572.0,50.0,0.0,0.0,1,Almost
7675044188.0,25.0,0.0,0.0,1,Almost
7675051296.0,50.0,0.0,0.0,1,Almost
7675061341.0,59.99,0.0,0.0,1,Almost
7675304010.0,15.9,7.95,0.0,2,Rising
7675304016.0,16.77,11.18,0.0,2,Rising
7675304017.0,11.44,5.45,0.0,2,Rising
7675304020.0,5.19,0.0,0.0,1,Almost
7675304021.0,11.7,5.85,0.0,2,Rising
7675304022.0,14.78,7.39,0.0,2,Rising
7675304026.0,16.35,10.9,5.45,3,Rising
7675304031.0,9.99,0.0,0.0,1,Almost
7675304036.0,6.39,0.0,0.0,1,Almost
7675304146.0,18.69,0.0,0.0,1,Almost
7675304160.0,16.98,8.49,0.0,2,Rising
7675310266.0,6.39,0.0,0.0,1,Almost
7675311800.0,3.39,0.0,0.0,1,Almost
7675311803.0,4.77,1.59,0.0,2,Rising
7675311833.0,26.16,19.27,12.38,4,Rising
7675311850.0,2.25,0.0,0.0,1,Almost
7675311910.0,8.18,4.09,0.0,2,Rising
7675311991.0,2.9,0.0,0.0,1,Almost
7675312477.0,2.69,0.0,0.0,1,Almost
7675312492.0,3.35,0.0,0.0,1,Almost
7675314600.0,2.95,0.0,0.0,1,Almost
7675314625.0,2.95,0.0,0.0,1,Almost
7675315610.0,8.18,0.0,0.0,1,Almost
7675316660.0,14.18,0.0,0.0,1,Almost
7675316665.0,20.18,10.09,0.0,2,Rising
7675318759.0,6.49,0.0,0.0,1,Almost
7675318776.0,4.29,0.0,0.0,1,Almost
7675320458.0,7.99,0.0,0.0,1,Almost
7675321988.0,4.39,0.0,0.0,1,Almost
7675321999.0,2.15,0.0,0.0,1,Almost
7675322004.0,5.9,2.95,0.0,2,Rising
7675322133.0,11.16,8.37,2.79,3,Rising
7675322135.0,5.19,0.0,0.0,1,Almost
7675322211.0,4.38,2.19,0.0,2,Rising
7675324276.0,8.15,0.0,0.0,1,Almost
7675324451.0,29.25,27.0,22.5,7,Rising
7675324877.0,1.99,0.0,0.0,1,Almost
7675324988.0,3.89,0.0,0.0,1,Almost
7675324992.0,4.77,1.59,0.0,2,Rising
7675325110.0,8.19,0.0,0.0,1,Almost
7675325115.0,6.38,3.19,0.0,2,Rising
7675325117.0,14.55,4.85,0.0,2,Rising
7675325307.0,19.98,9.99,0.0,2,Rising
7675325315.0,12.39,0.0,0.0,1,Almost
7675325880.0,2.59,0.0,0.0,1,Almost
7675325898.0,7.05,4.7,2.35,3,Rising
7675327580.0,1.39,0.0,0.0,1,Almost
7675327900.0,2.15,0.0,0.0,1,Almost
7675370266.0,4.35,0.0,0.0,1,Almost
7675370738.0,1.79,0.0,0.0,1,Almost
7675383927.0,3.99,0.0,0.0,1,Almost
76770700214.0,225.13,196.39,172.44,7,Rising
7680000691.0,186.72,182.83,159.49,8,Rising
7680000696.0,73.91,62.24,54.46,7,Rising
7680000697.0,167.27,163.38,136.15,8,Rising
7680800303.0,12.87,0.0,0.0,1,Almost
7680800584.0,44.0,30.25,27.5,7,Rising
7680800917.0,9.87,6.58,3.29,3,Rising
7680801031.0,19.74,16.45,13.16,4,Rising
7680801177.0,36.75,26.95,22.05,6,Rising
7680801179.0,12.25,7.35,2.45,3,Rising
7680828008.0,143.0,137.5,107.25,8,Rising
7680850106.0,93.5,68.75,63.25,6,Rising
7680850294.0,49.5,46.75,44.0,7,Rising
7680850738.0,110.0,107.25,101.75,8,Rising
7680851504.0,68.75,60.5,46.75,7,Rising
7680851558.0,87.25,69.8,31.41,5,Rising
7680851708.0,55.84,52.35,48.86,8,Rising
7681114050.0,19.0,14.25,4.75,3,Rising
7681114230.0,28.95,19.3,9.65,3,Rising
7681152111.0,23.96,17.97,0.0,2,Rising
7681152211.0,29.95,23.96,5.99,3,Rising
7681152221.0,5.99,0.0,0.0,1,Almost
7681801001.0,13.98,0.0,0.0,1,Almost
7681803001.0,8.59,0.0,0.0,1,Almost
7681815001.0,7.59,0.0,0.0,1,Almost
7681836413.0,26.36,19.77,13.18,3,Rising
7684010015.0,139.8,132.81,111.84,7,Rising
7684010047.0,111.84,104.85,97.86,7,Rising
7684010098.0,76.89,69.9,62.91,6,Rising
7684048511.0,90.87,83.88,76.89,6,Rising
7684713134.0,229.5,220.32,165.24,8,Rising
7684713138.0,373.05,306.73,281.86,7,Rising
7684714431.0,235.87,233.58,185.49,8,Rising
7684714435.0,61.83,57.25,43.51,6,Rising
7684715154.0,535.58,522.41,478.51,8,Rising
7684715173.0,100.97,74.63,52.68,6,Rising
7684715180.0,854.22,841.84,711.85,8,Rising
7684715185.0,131.7,105.36,96.58,5,Rising
7684721213.0,137.17,127.6,108.46,7,Rising
7684751526.0,105.36,100.97,87.8,8,Rising
7684751553.0,12.18,0.0,0.0,1,Almost
7684761516.0,16.72,14.63,2.09,3,Rising
7684761581.0,120.51,114.33,98.88,7,Rising
7692901005.0,6.29,0.0,0.0,1,Almost
7702700012.0,9.99,0.0,0.0,1,Almost
7702700281.0,9.59,0.0,0.0,1,Almost
7702700284.0,19.18,9.59,0.0,2,Rising
7702705010.0,12.99,0.0,0.0,1,Almost
7702705040.0,38.97,25.98,0.0,2,Rising
7702705070.0,12.99,0.0,0.0,1,Almost
7702705096.0,13.99,0.0,0.0,1,Almost
770348601298.0,1.09,0.0,0.0,1,Almost
7704300178.0,4.39,0.0,0.0,1,Almost
7707103549.0,11.99,0.0,0.0,1,Almost
7707523050.0,5.69,0.0,0.0,1,Almost
7707900400.0,49.8,45.65,41.5,6,Rising
7707900401.0,37.35,33.2,24.9,5,Rising
7707900403.0,20.75,16.6,12.45,4,Rising
7707900436.0,3.59,0.0,0.0,1,Almost
7707900437.0,3.59,0.0,0.0,1,Almost
7708901463.0,22.77,15.18,7.59,3,Rising
7708901770.0,2.99,0.0,0.0,1,Almost
7708904119.0,12.99,0.0,0.0,1,Almost
7708911401.0,4.59,0.0,0.0,1,Almost
7708911403.0,11.98,5.99,0.0,2,Rising
7708911405.0,7.99,0.0,0.0,1,Almost
7708911432.0,9.18,0.0,0.0,1,Almost
7708915003.0,11.94,5.97,3.98,3,Rising
7708915004.0,2.39,0.0,0.0,1,Almost
7708915005.0,2.59,0.0,0.0,1,Almost
7708920912.0,32.95,26.36,19.77,5,Rising
7708921403.0,71.88,65.89,53.91,6,Rising
7708922140.0,29.97,19.98,9.99,3,Rising
7708930012.0,8.59,0.0,0.0,1,Almost
7708940812.0,9.56,4.78,2.39,3,Rising
7708941012.0,14.32,8.95,7.16,4,Rising
7708941109.0,17.18,0.0,0.0,1,Almost
7708942300.0,33.83,29.85,15.92,5,Rising
7708943012.0,9.99,0.0,0.0,1,Almost
7708950313.0,2.99,0.0,0.0,1,Almost
7708955500.0,5.99,0.0,0.0,1,Almost
7708985051.0,1.98,0.0,0.0,1,Almost
7708985053.0,1.39,0.0,0.0,1,Almost
7708985055.0,7.16,0.0,0.0,1,Almost
7708993045.0,2.39,0.0,0.0,1,Almost
77098102018.0,9.98,0.0,0.0,1,Almost
77098102023.0,99.8,94.81,89.82,8,Rising
77098103149.0,41.93,35.94,0.0,2,Rising
77098103479.0,9.98,0.0,0.0,1,Almost
77098109295.0,38.94,32.45,19.47,5,Rising
77098109678.0,77.87,71.88,59.9,6,Rising
77098130648.0,65.94,0.0,0.0,1,Almost
77098131004.0,48.93,27.96,13.98,3,Rising
77098131124.0,79.92,0.0,0.0,1,Almost
77098131233.0,59.94,19.98,0.0,2,Rising
77098131235.0,44.91,39.92,34.93,5,Rising
77098132303.0,47.92,0.0,0.0,1,Almost
77098190302.0,23.96,17.97,0.0,2,Rising
77098190403.0,17.97,0.0,0.0,1,Almost
7711511000.0,31.98,0.0,0.0,1,Almost
7723237001.0,14.97,0.0,0.0,1,Almost
77320412501.0,8.99,0.0,0.0,1,Almost
77320412514.0,2.79,0.0,0.0,1,Almost
77320412534.0,7.99,0.0,0.0,1,Almost
77320412538.0,7.18,0.0,0.0,1,Almost
77320412556.0,8.97,0.0,0.0,1,Almost
77320412576.0,13.77,0.0,0.0,1,Almost
77320442512.0,9.98,0.0,0.0,1,Almost
77320442521.0,12.99,0.0,0.0,1,Almost
7734159016.0,1.59,0.0,0.0,1,Almost
7734191117.0,2.78,0.0,0.0,1,Almost
7735500373.0,5.98,2.99,0.0,2,Rising
7735540045.0,17.18,0.0,0.0,1,Almost
77394820100.0,6.59,0.0,0.0,1,Almost
7740012123.0,135.63,102.96,93.06,7,Rising
7740012523.0,188.1,149.49,128.7,7,Rising
7740012713.0,183.15,162.36,137.61,7,Rising
7740012723.0,167.31,146.52,134.64,7,Rising
7740012733.0,152.46,147.51,136.62,8,Rising
7740012743.0,106.92,103.95,84.15,8,Rising
7740012753.0,208.89,177.21,162.36,7,Rising
7740012853.0,124.74,102.96,86.13,7,Rising
7740012883.0,149.49,142.56,131.67,8,Rising
7740022633.0,206.77,197.78,170.81,7,Rising
7740022637.0,143.84,134.85,116.87,5,Rising
7740022638.0,152.83,125.86,71.92,5,Rising
7740022640.0,152.83,143.84,116.87,5,Rising
7740022641.0,116.87,80.91,62.93,4,Rising
7740022642.0,161.82,152.83,107.88,5,Rising
7756700154.0,78.9,31.56,7.89,3,Rising
7756700156.0,102.57,94.68,78.9,7,Rising
7756700157.0,47.34,39.45,23.67,4,Rising
7756700158.0,165.69,126.24,118.35,7,Rising
7756700326.0,6.99,0.0,0.0,1,Almost
7756700339.0,34.95,27.96,20.97,4,Rising
7756700363.0,118.35,102.57,86.79,7,Rising
7756700381.0,47.34,39.45,31.56,5,Rising
7756700384.0,173.58,149.91,126.24,7,Rising
7756700422.0,48.23,41.34,27.56,4,Rising
7756713228.0,124.02,110.24,96.46,6,Rising
7756713229.0,34.45,20.67,6.89,3,Rising
7756722700.0,118.83,90.87,76.89,6,Rising
7756725420.0,41.94,27.96,20.97,4,Rising
7756725423.0,230.67,223.68,181.74,8,Rising
7756725426.0,6.99,0.0,0.0,1,Almost
7756726530.0,83.88,76.89,69.9,7,Rising
7756728320.0,6.99,0.0,0.0,1,Almost
7756728323.0,13.98,6.99,0.0,2,Rising
7756760332.0,27.96,20.97,13.98,4,Rising
7760200216.0,7.3,5.11,0.0,2,Rising
7762581092.0,29.99,0.0,0.0,1,Almost
7765208221.0,4.69,0.0,0.0,1,Almost
7765208226.0,4.69,0.0,0.0,1,Almost
7765208246.0,14.07,9.38,4.69,3,Rising
7768315350.0,60.0,30.0,0.0,2,Rising
7778200011.0,161.73,143.76,131.78,7,Rising
7778200016.0,433.38,426.39,412.41,7,Rising
7778200276.0,159.68,134.73,84.83,6,Rising
7778200393.0,124.75,119.76,89.82,6,Rising
7778200470.0,41.93,35.94,11.98,4,Rising
7778200488.0,796.86,747.93,699.0,7,Rising
7778200787.0,1370.04,1363.05,1272.18,6,Rising
7778200793.0,1195.29,1083.45,1041.51,7,Rising
7778200797.0,1034.52,964.62,901.71,6,Rising
7778200813.0,167.76,146.79,132.81,7,Rising
7778200816.0,20.97,0.0,0.0,1,Almost
7778200839.0,279.6,272.61,237.66,6,Rising
7778200868.0,54.9,49.41,38.43,5,Rising
7778200870.0,209.7,202.71,188.73,7,Rising
7778201934.0,149.75,137.77,119.8,7,Rising
7778202026.0,251.64,244.65,216.69,8,Rising
7778202117.0,342.51,321.54,265.62,7,Rising
7778202161.0,71.88,59.9,35.94,4,Rising
7778202171.0,143.76,137.77,119.8,7,Rising
7778202392.0,317.47,281.53,257.57,7,Rising
7778202393.0,413.31,353.41,335.44,7,Rising
7778202395.0,53.91,41.93,35.94,5,Rising
7778202396.0,95.84,89.85,83.86,6,Rising
7778202397.0,131.78,125.79,107.82,7,Rising
7778202983.0,89.85,71.88,59.9,6,Rising
7778202988.0,272.61,258.63,216.69,5,Rising
7778202989.0,685.02,650.07,573.18,7,Rising
7778203003.0,203.66,179.7,167.72,7,Rising
7778203040.0,49.95,29.97,19.98,3,Rising
7778203041.0,39.96,9.99,0.0,2,Rising
7778203055.0,286.59,272.61,244.65,7,Rising
7778203057.0,16.47,10.98,5.49,3,Rising
7778268191.0,6.49,0.0,0.0,1,Almost
