product_code,sales_trend,total_sales,total_prev_week_1_sales,total_prev_week_2_sales,avg_movement_vs_prev_week_1,avg_movement_vs_prev_week_2,week_count,date_range,growth_score_x,growth_score_y
1380019086.0,Stable,12.59,0.0,0.0,0.0,0.0,1,2025-05-26 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1380046340.0,Stable,10.9,5.45,0.0,0.0,0.0,2,2025-06-02 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1380067453.0,Stable,18.15,12.1,6.05,0.0,0.0,3,2025-05-05 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1380086980.0,Stable,58.410000000000004,51.92,38.94,0.0,-18.75,4,2025-04-28 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1404526329.0,Stable,17.18,0.0,0.0,0.0,0.0,1,2025-05-05 to 2025-05-05,-0.9225384845908737,-0.9225384845908737
1404535258.0,Stable,25.99,0.0,0.0,0.0,0.0,1,2025-05-05 to 2025-05-05,-0.9225384845908737,-0.9225384845908737
1404539715.0,Stable,49.99,0.0,0.0,0.0,0.0,1,2025-05-12 to 2025-05-12,-0.9225384845908737,-0.9225384845908737
1410004542.0,Stable,12.870000000000001,8.58,4.29,0.0,0.0,3,2025-05-12 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1410004810.0,Stable,5.09,0.0,0.0,0.0,0.0,1,2025-05-26 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1410005071.0,Stable,3.99,0.0,0.0,0.0,0.0,1,2025-04-28 to 2025-04-28,-0.9225384845908737,-0.9225384845908737
1410005166.0,Stable,14.97,9.98,4.99,0.0,0.0,3,2025-05-05 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1410005467.0,Stable,67.74,56.449999999999996,33.87,0.0,0.0,4,2025-04-28 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1410007233.0,Stable,18.38,9.19,0.0,0.0,0.0,2,2025-05-05 to 2025-05-12,-0.9225384845908737,-0.9225384845908737
1410007412.0,Stable,10.18,5.09,0.0,0.0,0.0,2,2025-05-05 to 2025-05-12,-0.9225384845908737,-0.9225384845908737
1410007462.0,Stable,15.27,10.18,5.09,0.0,0.0,3,2025-05-05 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1410007464.0,Stable,25.45,20.36,15.27,0.0,0.0,5,2025-05-05 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1410007708.0,Stable,10.18,5.09,0.0,0.0,0.0,2,2025-05-05 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1410007712.0,Stable,10.18,0.0,0.0,0.0,0.0,1,2025-04-28 to 2025-04-28,-0.9225384845908737,-0.9225384845908737
1410007884.0,Stable,15.27,0.0,0.0,0.0,0.0,1,2025-05-05 to 2025-05-05,-0.9225384845908737,-0.9225384845908737
1410008550.0,Stable,7.38,3.69,0.0,0.0,0.0,2,2025-05-05 to 2025-05-12,-0.9225384845908737,-0.9225384845908737
1410008783.0,Stable,33.16,24.869999999999997,16.58,0.0,0.0,4,2025-05-05 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1410008784.0,Stable,8.29,0.0,0.0,0.0,0.0,1,2025-04-28 to 2025-04-28,-0.9225384845908737,-0.9225384845908737
1410009340.0,Stable,8.58,0.0,0.0,0.0,0.0,1,2025-06-02 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1410009606.0,Stable,3.69,0.0,0.0,0.0,0.0,1,2025-05-19 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1420032006.0,Stable,17.98,8.99,0.0,0.0,0.0,2,2025-04-28 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1440042000.0,Stable,27.16,0.0,0.0,0.0,0.0,1,2025-06-09 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1440080400.0,Stable,16.59,0.0,0.0,0.0,0.0,1,2025-06-09 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1450000132.0,Stable,18.7,9.35,0.0,0.0,0.0,2,2025-05-26 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1450001419.0,Stable,55.949999999999996,44.76,33.57,0.0,0.0,5,2025-05-05 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1450001420.0,Stable,55.949999999999996,44.76,33.57,0.0,0.0,5,2025-04-28 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
