"customer_id","storeid","sale_date","sale_id","total_sales","qty","member_level"
"41453011997.0","1400","2025-06-01 00:00:00","48817","28.99","1","8"
"41453011997.0","1400","2025-06-01 00:00:00","48817","6.99","1","8"
"41453012275.0","1400","2025-06-01 00:00:00","48818","5.99","1","4"
"41453012275.0","1400","2025-06-01 00:00:00","48818","14","4","4"
"41453012275.0","1400","2025-06-01 00:00:00","48818","4.19","1","4"
"41453012275.0","1400","2025-06-01 00:00:00","48818","2.85","1","4"
"41453012275.0","1400","2025-06-01 00:00:00","48818","4.99","1","4"
"41453012275.0","1400","2025-06-01 00:00:00","48818","6.35","1","4"
"41453012275.0","1400","2025-06-01 00:00:00","48818","2.85","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","2.99","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","3.99","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","9.99","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","4.39","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","15.8","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","2.59","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","3.49","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","5.99","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","2.99","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","10.07","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","4.29","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","2.99","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","10.07","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","14.73","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","15.45","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","1","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","2.99","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","5.99","1","4"
"40000047861.0","1400","2025-06-01 00:00:00","48819","0","1","4"
"41453021089.0","1400","2025-06-01 00:00:00","48821","1.39","1","4"
"41453021089.0","1400","2025-06-01 00:00:00","48821","1.39","1","4"
"41453021089.0","1400","2025-06-01 00:00:00","48821","8.96","1","4"
"41453021089.0","1400","2025-06-01 00:00:00","48821","1.39","1","4"
"41453021089.0","1400","2025-06-01 00:00:00","48821","1.39","1","4"
