transaction_date,store,terminal,customer_number,transaction_number,points
1/22/2025,461,4,40000027959,173349,36
1/22/2025,461,4,40000020748,173352,136
1/22/2025,461,4,41451003983,173334,47
1/22/2025,461,4,44000362682,173335,20
1/22/2025,461,4,40000020232,173343,36
1/22/2025,461,4,40000020860,173351,14
1/22/2025,461,4,40000009906,173364,38
1/22/2025,461,2,44000307993,389500,16
1/22/2025,461,4,44000341014,173358,17
1/22/2025,461,4,40000022501,173367,2
1/22/2025,461,2,41450012859,389527,148
1/22/2025,461,2,40000021031,389509,108
1/22/2025,461,2,40000020606,389515,20
1/22/2025,461,4,41451000016,173378,23
1/22/2025,461,4,44000329291,173380,27
1/22/2025,461,3,1.13186E+13,177618,16
1/22/2025,461,4,41461000112,173385,8
1/22/2025,461,2,40000020228,389534,38
1/22/2025,461,3,40000028707,177617,98
1/22/2025,461,3,44000196205,177619,134
1/22/2025,461,4,40000020710,173390,30
1/22/2025,461,3,44000196205,177620,17
1/22/2025,461,4,41461001318,173392,2
1/22/2025,461,4,41451003791,173396,6
1/22/2025,461,4,41461000022,173397,48
1/22/2025,461,4,41461004438,173406,24
1/22/2025,461,4,40000020062,173412,75
1/22/2025,461,3,40000020063,177629,11
1/22/2025,461,4,41461005275,173417,182
1/22/2025,461,3,40000027847,177633,54
1/22/2025,461,4,40000021180,173431,47
1/22/2025,461,3,40000020390,177635,47
1/22/2025,461,3,41461004854,177636,93
1/22/2025,461,4,40000020950,173432,69
1/22/2025,461,4,41461005034,173440,7
1/22/2025,461,4,40000020193,173428,20
1/22/2025,461,3,44000071079,177637,25
1/22/2025,461,4,44000332751,173442,14
1/22/2025,461,4,40000020801,173447,40
1/22/2025,461,3,44000216633,177644,26
1/22/2025,461,4,41461000592,173453,43
1/22/2025,461,3,41461004669,177650,104
1/22/2025,461,2,44000057435,389539,56
1/22/2025,461,3,41461004669,177651,62
1/22/2025,461,2,44000353926,389544,183
1/22/2025,461,2,40000027849,389546,6
1/22/2025,461,3,40000027523,177657,10
1/22/2025,461,3,44000330434,177660,31
1/22/2025,461,2,44000280335,389552,84
1/22/2025,461,3,44000361446,177664,13
1/22/2025,461,2,44000350493,389561,22
1/22/2025,461,2,44000224764,389565,30
1/22/2025,461,2,40000021638,389557,38
1/22/2025,461,2,40000021088,389567,2
1/22/2025,461,3,40000020731,177666,37
1/22/2025,461,3,40000020731,177667,3
1/22/2025,461,2,44000301814,389573,73
1/22/2025,461,3,40000020436,177672,43
1/22/2025,461,3,40000021005,177678,18
1/22/2025,461,3,44000209263,177682,62
1/22/2025,461,4,40000020709,173458,25
1/22/2025,461,3,40000021355,177684,37
1/22/2025,461,4,40000022113,173462,31
1/22/2025,461,4,41461002488,173467,68
1/22/2025,461,4,44000095658,173468,10
1/22/2025,461,4,40000021127,173473,5
1/22/2025,461,3,44000362287,177688,47
1/22/2025,461,2,40000020061,389598,43
1/22/2025,461,2,44000058650,389599,16
1/22/2025,461,2,41461003670,389601,52
1/22/2025,461,2,44000345143,389605,31
1/22/2025,461,2,40000021539,389611,7
1/22/2025,461,2,40000020964,389615,4
1/22/2025,461,2,40000021647,389618,27
1/22/2025,461,2,40000020821,389621,33
1/22/2025,461,2,44000097866,389622,67
1/22/2025,461,2,44000334601,389623,57
1/22/2025,461,2,40000010912,389634,19
1/22/2025,461,2,40000020257,389635,44
1/22/2025,461,2,41461005192,389636,10
1/22/2025,461,2,44000283924,389639,12
1/22/2025,461,2,40000020304,389657,32
1/22/2025,461,2,40000020471,389662,54
1/22/2025,461,2,41461004041,389666,13
1/22/2025,461,2,41461004041,389667,7
1/22/2025,461,2,44000075072,389671,9
1/22/2025,461,2,40000021695,389673,11
1/23/2025,461,1,44000329291,361795,127
1/23/2025,461,1,40000004366,361801,55
1/23/2025,461,2,40000022501,389677,6
1/23/2025,461,2,40000020723,389685,15
1/23/2025,461,2,40000020084,389689,24
1/23/2025,461,1,44000099265,361807,61
1/23/2025,461,2,40000022524,389686,9
1/23/2025,461,1,41453014890,361813,112
1/23/2025,461,2,40000020495,389680,37
1/23/2025,461,2,40000021052,389702,49
1/23/2025,461,2,40000020126,389711,1
1/23/2025,461,2,41461003852,389712,19
1/23/2025,461,2,40000020441,389717,34
1/23/2025,461,2,44000202635,389718,27
1/23/2025,461,2,44000263838,389729,54
1/23/2025,461,1,40000021579,361822,25
1/23/2025,461,2,44000089231,389734,34
1/23/2025,461,1,41461003979,361827,15
1/23/2025,461,2,44000236378,389741,5
1/23/2025,461,2,40000029032,389730,74
1/23/2025,461,2,41453005334,389731,5
1/23/2025,461,1,40000021088,361825,28
1/23/2025,461,2,40000020428,389738,43
1/23/2025,461,2,44000276538,389740,31
1/23/2025,461,2,40000020008,389742,27
1/23/2025,461,2,40000020026,389746,45
1/23/2025,461,2,40000020418,389755,14
1/23/2025,461,2,40000020836,389763,3
1/23/2025,461,2,44000063253,389768,92
1/23/2025,461,2,41461000306,389771,42
1/23/2025,461,2,41461003395,389778,21
1/23/2025,461,2,41461001358,389783,37
1/23/2025,461,2,44000240072,389787,27
1/23/2025,461,2,44000109528,389774,17
1/23/2025,461,1,40000020084,361829,8
1/23/2025,461,2,40000028578,389779,145
1/23/2025,461,2,40000021638,389802,15
1/23/2025,461,2,40000028699,389776,134
1/23/2025,461,2,40000020065,389784,26
1/23/2025,461,2,44000101500,389786,166
1/23/2025,461,1,44000102862,361838,61
1/23/2025,461,2,41461000610,389800,131
1/23/2025,461,2,40000020357,389806,61
1/23/2025,461,2,40000020263,389810,22
1/23/2025,461,2,40000020657,389812,69
1/23/2025,461,2,40000027552,389814,33
1/23/2025,461,2,44000285628,389815,30
1/23/2025,461,1,41461004369,361843,65
1/23/2025,461,2,40000020193,389827,26
1/23/2025,461,2,40000022113,389832,43
1/23/2025,461,4,40000021540,173483,19
1/23/2025,461,2,41461005276,389836,23
1/23/2025,461,1,40000022501,361844,6
1/23/2025,461,1,40000020273,361846,68
1/23/2025,461,1,41461002288,361847,47
1/23/2025,461,4,40000020606,173487,61
1/23/2025,461,1,44000271626,361845,18
1/23/2025,461,2,41451006878,389838,64
1/23/2025,461,2,44000071079,389845,20
1/23/2025,461,2,41461000656,389848,22
1/23/2025,461,2,40000030479,389859,24
1/23/2025,461,2,41461005263,389862,9
1/23/2025,461,3,44000062790,177696,28
1/23/2025,461,3,44000196736,177697,68
1/23/2025,461,3,44000250623,177706,9
1/23/2025,461,3,44000060857,177695,2
1/23/2025,461,3,41461001412,177702,6
1/23/2025,461,3,44000105234,177710,21
1/23/2025,461,4,41461005277,173488,20
1/23/2025,461,4,44000346224,173489,87
1/23/2025,461,3,40000020312,177713,124
1/23/2025,461,4,44000204682,173490,75
1/23/2025,461,3,44000250629,177718,17
1/23/2025,461,2,41461004658,389871,33
1/23/2025,461,3,40000020063,177722,33
1/23/2025,461,2,44000114426,389879,30
1/23/2025,461,3,40000022538,177726,27
1/23/2025,461,3,40000028278,177729,0
1/23/2025,461,3,44000068774,177736,33
1/23/2025,461,4,40000022502,173497,42
1/23/2025,461,4,40000021064,173498,1
1/23/2025,461,2,40000020647,389891,106
1/23/2025,461,2,40000020217,389892,55
1/23/2025,461,3,44000299859,177733,8
1/23/2025,461,2,41461005278,389893,46
1/23/2025,461,2,40000021127,389899,17
1/23/2025,461,2,44000058650,389900,3
1/23/2025,461,3,41461004531,177751,312
1/23/2025,461,3,44000323352,177752,18
1/23/2025,461,3,40000021665,177732,4
1/23/2025,461,3,44000059993,177740,49
1/23/2025,461,4,40000021149,173501,93
1/23/2025,461,2,44000198202,389902,27
1/23/2025,461,3,40000021161,177750,6
1/23/2025,461,2,40000021561,389901,12
1/23/2025,461,4,41461002819,173502,93
1/23/2025,461,4,44000106601,173505,16
1/23/2025,461,2,41461004393,389907,12
1/23/2025,461,2,41461004745,389912,24
1/23/2025,461,2,40000021909,389914,73
1/23/2025,461,4,41461004380,173507,26
1/23/2025,461,2,40000020467,389916,26
1/23/2025,461,3,40000020377,177756,28
1/23/2025,461,2,40000021539,389931,99
1/23/2025,461,2,40000020754,389933,23
1/23/2025,461,3,40000021679,177767,14
1/23/2025,461,3,40000027986,177770,31
1/23/2025,461,2,41461000330,389945,39
1/23/2025,461,2,44000304896,389949,7
1/23/2025,461,2,40000027660,389951,12
1/23/2025,461,2,40000020762,389957,29
1/23/2025,461,2,41461005157,389965,20
1/23/2025,461,2,40000020363,389967,16
1/23/2025,461,2,40000021373,389969,27
1/24/2025,461,4,44000318822,173514,275
1/24/2025,461,2,40000020636,389971,31
1/24/2025,461,2,41461004497,389976,25
1/24/2025,461,2,41461001169,389979,18
1/24/2025,461,2,40000027849,389982,3
1/24/2025,461,2,40000020149,390003,61
1/24/2025,461,2,40000020860,390006,15
1/24/2025,461,2,40000021520,390000,8
1/24/2025,461,2,44000202635,390002,13
1/24/2025,461,2,40000020491,390009,4
1/24/2025,461,2,44000333786,390010,18
1/24/2025,461,2,40000008900,390012,8
1/24/2025,461,2,44000236378,390014,5
1/24/2025,461,2,44000338996,389999,7
1/24/2025,461,2,44000346864,390013,26
1/24/2025,461,4,40000021794,173517,26
1/24/2025,461,2,40000020018,390017,68
1/24/2025,461,2,40000021494,390028,8
1/24/2025,461,2,40000020616,390036,11
1/24/2025,461,2,40000021604,390037,27
1/24/2025,461,2,40000020382,390023,82
1/24/2025,461,2,40000022502,390030,48
1/24/2025,461,2,40000020711,390052,30
1/24/2025,461,4,40000020223,173528,45
1/24/2025,461,2,40000022501,390026,4
1/24/2025,461,4,40000009110,173525,26
1/24/2025,461,2,44000323352,390048,111
1/24/2025,461,4,41461002802,173539,69
1/24/2025,461,2,4.72021E+13,390064,124
1/24/2025,461,2,40000020627,390069,27
1/24/2025,461,2,40000020269,390070,49
1/24/2025,461,2,44000344116,390059,38
1/24/2025,461,2,41461000227,390067,7
1/24/2025,461,2,40000020009,390075,27
1/24/2025,461,2,40000027909,390062,60
1/24/2025,461,4,40000020390,173556,82
1/24/2025,461,2,40000020523,390088,21
1/24/2025,461,2,41451003983,390098,32
1/24/2025,461,2,40000021149,390100,29
1/24/2025,461,2,40000022501,390102,15
1/24/2025,461,2,40000020441,390115,57
1/24/2025,461,2,40000022501,390105,3
1/24/2025,461,4,40000020048,173569,8
1/24/2025,461,2,40000020084,390109,23
1/24/2025,461,2,40000020083,390111,20
1/24/2025,461,4,40000020531,173580,112
1/24/2025,461,2,44000323047,390121,16
1/24/2025,461,2,40000020579,390126,29
1/24/2025,461,2,40000020526,390110,18
1/24/2025,461,2,41461002965,390112,14
1/24/2025,461,2,40000020063,390124,16
1/24/2025,461,4,40000020566,173581,15
1/24/2025,461,2,44000006949,390128,4
1/24/2025,461,2,41461003801,390131,6
1/24/2025,461,4,40000027863,173585,19
1/24/2025,461,4,40000020164,173587,48
1/24/2025,461,2,44000060857,390145,28
1/24/2025,461,2,40000031859,390150,10
1/24/2025,461,2,40000020306,390134,29
1/24/2025,461,2,44000324221,390136,6
1/24/2025,461,4,40000020173,173586,7
1/24/2025,461,2,41461000123,390141,24
1/24/2025,461,4,44000341601,173593,18
1/24/2025,461,2,44000105234,390148,85
1/24/2025,461,2,40000020251,390155,15
1/24/2025,461,3,44000098632,177775,9
1/24/2025,461,2,41461005280,390162,19
1/24/2025,461,3,44000101910,177778,10
1/24/2025,461,2,40000021618,390164,27
1/24/2025,461,2,40000022516,390167,19
1/24/2025,461,2,41461004106,390182,68
1/24/2025,461,2,40000021665,390183,5
1/24/2025,461,3,40000020467,177786,10
1/24/2025,461,2,9.34687E+13,390203,52
1/24/2025,461,2,44000109940,390193,21
1/24/2025,461,2,40000008900,390198,21
1/24/2025,461,2,40000020591,390211,8
1/24/2025,461,2,40000021127,390218,20
1/24/2025,461,3,40000020264,177790,110
1/24/2025,461,2,40000021547,390209,145
1/24/2025,461,4,41461005192,173596,35
1/24/2025,461,4,41460001949,173600,21
1/24/2025,461,3,40000020663,177797,68
1/24/2025,461,2,40000021060,390221,22
1/24/2025,461,2,44000336525,390227,41
1/24/2025,461,2,40000020470,390235,83
1/24/2025,461,2,40000021918,390219,26
1/24/2025,461,3,41461002411,177792,67
1/24/2025,461,3,40000021695,177796,31
1/24/2025,461,2,40000020854,390236,41
1/24/2025,461,2,40000020785,390243,13
1/24/2025,461,2,44000308434,390244,20
1/24/2025,461,4,44000291227,173602,21
1/24/2025,461,2,40000020609,390249,24
1/24/2025,461,2,44000283287,390250,19
1/24/2025,461,2,40000021225,390252,56
1/24/2025,461,2,40000021528,390253,20
1/24/2025,461,2,40000020309,390256,96
1/24/2025,461,2,40000010907,390263,110
1/24/2025,461,2,40000020380,390268,12
1/24/2025,461,2,40000021176,390270,10
1/24/2025,461,2,44000314482,390280,8
1/24/2025,461,2,44000297715,390283,17
1/24/2025,461,2,40000020611,390284,59
1/25/2025,461,2,40000020970,390294,53
1/24/2025,461,2,41461002296,390279,33
1/25/2025,461,2,44000204682,390302,68
1/25/2025,461,2,40000020084,390304,61
1/25/2025,461,2,40000020608,390321,46
1/25/2025,461,2,40000022501,390326,4
1/25/2025,461,2,40000020440,390335,43
1/25/2025,461,2,40000021427,390342,31
1/25/2025,461,2,44000116458,390329,90
1/25/2025,461,2,40000020428,390348,81
1/25/2025,461,2,40000020349,390351,29
1/25/2025,461,2,40000020612,390352,40
1/25/2025,461,2,44000315175,390356,210
1/25/2025,461,2,41461004323,390357,53
1/25/2025,461,4,44000315175,173611,8
1/25/2025,461,4,41461001854,173612,2
1/25/2025,461,2,44000335109,390370,18
1/25/2025,461,2,40000020320,390377,66
1/25/2025,461,2,41461000375,390380,5
1/25/2025,461,4,41450000136,173619,22
1/25/2025,461,4,40000020294,173623,64
1/25/2025,461,2,40000020534,390382,33
1/25/2025,461,4,44000323352,173627,43
1/25/2025,461,2,40000020063,390385,16
1/25/2025,461,4,40000020170,173636,52
1/25/2025,461,4,40000022501,173640,5
1/25/2025,461,2,40000020051,390386,211
1/25/2025,461,2,7.70401E+13,390391,14
1/25/2025,461,2,40000020063,390396,59
1/25/2025,461,4,44000108711,173644,27
1/25/2025,461,2,40000022515,390404,14
1/25/2025,461,2,44000346224,390408,5
1/25/2025,461,4,44000101500,173648,84
1/25/2025,461,2,41453016634,390407,35
1/25/2025,461,2,40000020441,390409,38
1/25/2025,461,2,40000020337,390415,34
1/25/2025,461,2,44000326902,390418,24
1/25/2025,461,2,44000353957,390419,8
1/25/2025,461,2,44000098581,390421,27
1/25/2025,461,2,40000021575,390423,41
1/25/2025,461,4,41461005281,173649,44
1/25/2025,461,2,40000020220,390435,11
1/25/2025,461,4,40000021608,173650,13
1/25/2025,461,2,40000020485,390433,22
1/25/2025,461,2,40000021273,390440,52
1/25/2025,461,3,41461002268,177809,29
1/25/2025,461,2,40000028298,390448,85
1/25/2025,461,2,41461005282,390444,43
1/25/2025,461,2,44000338996,390451,8
1/25/2025,461,4,40000020191,173652,28
1/25/2025,461,4,40000029899,173653,52
1/25/2025,461,2,40000021674,390454,14
1/25/2025,461,2,41461001332,390456,19
1/25/2025,461,4,40000021573,173659,59
1/25/2025,461,3,41451000016,177821,62
1/25/2025,461,3,40000020245,177823,13
1/25/2025,461,3,41451000012,177824,40
1/25/2025,461,4,40000020357,173680,70
1/25/2025,461,4,41461004315,173677,84
1/25/2025,461,4,44000109528,173697,37
1/25/2025,461,3,40000021149,177837,39
1/25/2025,461,3,44000060857,177838,0
1/25/2025,461,4,41461000375,173691,11
1/25/2025,461,3,41461004480,177835,67
1/25/2025,461,4,3.252E+13,173701,8
1/25/2025,461,4,40000021044,173683,16
1/25/2025,461,4,40000008288,173684,56
1/25/2025,461,4,41461005283,173688,14
1/25/2025,461,4,41461003759,173689,85
1/25/2025,461,4,40000020700,173709,14
1/25/2025,461,4,40000020609,173720,16
1/25/2025,461,2,40000020584,390459,20
1/25/2025,461,2,40000020840,390464,47
1/25/2025,461,2,40000020470,390472,52
1/25/2025,461,2,40000020944,390475,77
1/25/2025,461,2,44000105467,390479,97
1/25/2025,461,2,44000345282,390487,28
1/25/2025,461,3,40000020487,177847,66
1/25/2025,461,2,40000020819,390491,30
1/25/2025,461,4,41461002148,173721,27
1/25/2025,461,2,40000020320,390463,16
1/25/2025,461,1,40000022501,361878,9
1/25/2025,461,2,40000021472,390489,25
1/25/2025,461,2,44000354905,390493,86
1/25/2025,461,2,40000020466,390481,101
1/25/2025,461,2,40000021472,390488,39
1/25/2025,461,3,40000020555,177848,15
1/25/2025,461,2,40000028764,390510,41
1/25/2025,461,2,44000243591,390512,40
1/25/2025,461,2,44000100629,390517,49
1/25/2025,461,2,44000286879,390518,8
1/25/2025,461,4,40000020785,173729,20
1/25/2025,461,4,41452005372,173733,21
1/25/2025,461,2,44000297715,390534,33
1/25/2025,461,2,44000281920,390543,23
1/25/2025,461,4,40000020365,173736,20
1/25/2025,461,2,40000021918,390542,9
1/25/2025,461,2,41461004041,390548,8
1/25/2025,461,2,41461001996,390558,20
1/25/2025,461,2,44000291227,390563,19
1/25/2025,461,4,41450011197,173734,25
1/25/2025,461,2,40000021088,390562,107
1/25/2025,461,2,40000021528,390564,16
1/25/2025,461,2,44000062790,390574,32
1/25/2025,461,2,44000196736,390575,13
1/25/2025,461,2,40000021018,390545,15
1/25/2025,461,2,41461001996,390559,6
1/25/2025,461,3,44000093415,177853,16
1/25/2025,461,3,40000031204,177856,22
1/25/2025,461,3,40000021051,177858,65
1/25/2025,461,3,44000255624,177859,11
1/25/2025,461,2,44000301814,390578,8
1/25/2025,461,2,40000020165,390580,14
1/25/2025,461,3,44000195208,177855,28
1/25/2025,461,2,44000361148,390583,28
1/25/2025,461,2,44000293537,390602,8
1/25/2025,461,2,40000020036,390606,11
1/25/2025,461,2,40000020967,390598,23
1/26/2025,461,2,41450006239,390619,25
1/26/2025,461,2,40000022516,390626,0
1/26/2025,461,2,40000022516,390628,24
1/26/2025,461,1,40000020306,361883,44
1/26/2025,461,2,44000336290,390641,146
1/26/2025,461,2,6.06209E+13,390643,19
1/26/2025,461,2,40000022060,390639,107
1/26/2025,461,2,44000301758,390644,49
1/26/2025,461,2,40000020165,390646,65
1/26/2025,461,2,40000020814,390651,145
1/26/2025,461,2,41461000022,390652,24
1/26/2025,461,2,44000110837,390656,11
1/26/2025,461,4,44000195208,173752,40
1/26/2025,461,2,44000241417,390662,20
1/26/2025,461,2,44000338996,390666,70
1/26/2025,461,2,44000106096,390669,21
1/26/2025,461,4,40000022502,173747,31
1/26/2025,461,2,41451004484,390661,13
1/26/2025,461,2,40000020204,390663,8
1/26/2025,461,4,40000020121,173761,20
1/26/2025,461,4,40000020121,173762,51
1/26/2025,461,2,41461001059,390673,22
1/26/2025,461,2,41461002558,390674,18
1/26/2025,461,2,40000027849,390678,47
1/26/2025,461,2,40000021161,390682,11
1/26/2025,461,2,44000239034,390672,62
1/26/2025,461,4,44000282246,173765,128
1/26/2025,461,2,40000020009,390680,78
1/26/2025,461,2,41461000783,390681,16
1/26/2025,461,2,44000331930,390686,35
1/26/2025,461,4,41461005284,173777,32
1/26/2025,461,3,40000020264,177863,17
1/26/2025,461,2,40000010912,390695,77
1/26/2025,461,2,41461005285,390697,95
1/26/2025,461,4,44000116458,173791,206
1/26/2025,461,2,44000335705,390704,19
1/26/2025,461,4,44000359615,173775,3
1/26/2025,461,4,41461003638,173781,25
1/26/2025,461,2,40000027640,390700,31
1/26/2025,461,4,41461004386,173792,146
1/26/2025,461,4,40000020631,173793,53
1/26/2025,461,2,44000107555,390708,26
1/26/2025,461,3,44000254270,177870,77
1/26/2025,461,4,40000020329,173795,14
1/26/2025,461,2,40000021229,390710,42
1/26/2025,461,2,40000020923,390718,42
1/26/2025,461,2,40000003722,390719,42
1/26/2025,461,4,40000020175,173804,27
1/26/2025,461,4,40000008900,173805,30
1/26/2025,461,4,41450000799,173808,18
1/26/2025,461,4,40000006951,173799,25
1/26/2025,461,4,40000021540,173809,22
1/26/2025,461,4,40000020030,173811,72
1/26/2025,461,4,40000028390,173819,15
1/26/2025,461,4,41461004675,173812,11
1/26/2025,461,2,40000020526,390724,35
1/26/2025,461,4,40000020995,173821,208
1/26/2025,461,3,41461003345,177883,57
1/26/2025,461,4,40000020063,173823,31
1/26/2025,461,2,40000020006,390732,8
1/26/2025,461,3,40000009906,177886,87
1/26/2025,461,2,9.98001E+12,390746,22
1/26/2025,461,4,40000022520,173822,7
1/26/2025,461,2,40000020006,390729,8
1/26/2025,461,2,44000265976,390733,30
1/26/2025,461,2,44000197581,390734,96
1/26/2025,461,4,44000201669,173829,43
1/26/2025,461,2,40000020760,390747,103
1/26/2025,461,2,44000313511,390748,85
1/26/2025,461,4,40000020467,173826,7
1/26/2025,461,2,40000020967,390751,14
1/26/2025,461,4,41461003078,173839,16
1/26/2025,461,4,40000020146,173836,48
1/26/2025,461,4,40000020408,173840,17
1/26/2025,461,4,40000020636,173846,15
1/26/2025,461,2,40000020446,390752,53
1/26/2025,461,4,44000283924,173841,49
1/26/2025,461,4,40000020306,173843,17
1/26/2025,461,2,40000021618,390753,83
1/26/2025,461,2,40000020720,390767,38
1/26/2025,461,4,40000021005,173856,37
1/26/2025,461,4,40000028208,173859,51
1/26/2025,461,2,44000282860,390780,28
1/26/2025,461,4,40000020059,173861,75
1/26/2025,461,2,41460002577,390782,218
1/26/2025,461,4,44000336525,173858,29
1/26/2025,461,4,44000196736,173873,13
1/26/2025,461,2,40000021074,390795,11
1/26/2025,461,2,41461005286,390797,10
1/26/2025,461,1,40000020470,361889,10
1/26/2025,461,4,40000021520,173867,17
1/26/2025,461,2,41461004634,390796,47
1/26/2025,461,3,44000338996,177894,16
1/26/2025,461,2,44000297346,390813,2
1/26/2025,461,2,40000020390,390814,130
1/26/2025,461,2,41461000615,390815,63
1/26/2025,461,2,41461001318,390821,11
1/26/2025,461,2,40000050137,390810,70
1/26/2025,461,3,40000022515,177899,37
1/26/2025,461,3,40000020300,177900,14
1/26/2025,461,3,40000027523,177901,15
1/26/2025,461,2,41461000989,390832,55
1/26/2025,461,3,40000020407,177903,54
1/26/2025,461,2,40000020165,390833,224
1/26/2025,461,2,44000345282,390835,99
1/26/2025,461,2,40000030885,390827,20
1/26/2025,461,2,40000022799,390828,15
1/26/2025,461,2,40000020272,390840,99
1/26/2025,461,3,41461003528,177908,26
1/26/2025,461,2,40000021088,390846,8
1/26/2025,461,2,40000021088,390850,37
1/26/2025,461,2,40000021355,390854,4
1/26/2025,461,3,44000286879,177911,26
1/26/2025,461,3,40000020377,177914,28
1/26/2025,461,3,44000101500,177916,28
1/26/2025,461,2,44000362287,390856,16
1/26/2025,461,2,40000020306,390862,33
1/26/2025,461,3,44000346224,177921,23
1/26/2025,461,2,44000271626,390871,17
1/26/2025,461,2,44000338996,390886,21
1/26/2025,461,2,44000211373,390889,37
1/27/2025,461,2,44000311273,390913,9
1/26/2025,461,2,40000028578,390893,8
1/27/2025,461,2,40000022501,390915,0
1/27/2025,461,1,40000022516,361893,11
1/27/2025,461,2,40000010283,390916,21
1/27/2025,461,2,41451000334,390921,105
1/27/2025,461,2,40000022501,390922,6
1/27/2025,461,2,44000105234,390924,62
1/27/2025,461,2,40000004582,390930,15
1/27/2025,461,2,44000336525,390923,0
1/27/2025,461,2,40000021005,390935,32
1/27/2025,461,2,41461004861,390937,19
1/27/2025,461,2,40000020349,390938,8
1/27/2025,461,2,40000028282,390945,28
1/27/2025,461,2,44000236378,390946,6
1/27/2025,461,2,40000022501,390949,5
1/27/2025,461,4,44000092987,173893,12
1/27/2025,461,4,41461000358,173896,23
1/27/2025,461,4,44000345282,173898,8
1/27/2025,461,4,40000021133,173903,89
1/27/2025,461,2,41461002274,390964,19
1/27/2025,461,2,40000020860,390968,40
1/27/2025,461,4,40000020253,173910,16
1/27/2025,461,4,40000022516,173913,4
1/27/2025,461,2,44000112602,390973,21
1/27/2025,461,2,40000020696,390974,6
1/27/2025,461,4,40000020220,173920,8
1/27/2025,461,4,40000021950,173917,12
1/27/2025,461,4,40000020959,173918,9
1/27/2025,461,2,41461005287,390972,123
1/27/2025,461,4,40000022524,173921,72
1/27/2025,461,4,40000020084,173925,18
1/27/2025,461,4,40000015303,173930,42
1/27/2025,461,4,40000020440,173929,17
1/27/2025,461,4,41461001093,173940,86
1/27/2025,461,4,40000021031,173944,48
1/27/2025,461,2,40000020836,390994,14
1/27/2025,461,1,40000022501,361905,5
1/27/2025,461,4,40000021918,173938,21
1/27/2025,461,4,41461003018,173946,4
1/27/2025,461,2,44000360474,390997,5
1/27/2025,461,4,40000020766,173949,109
1/27/2025,461,4,40000028707,173950,55
1/27/2025,461,2,44000355648,390999,64
1/27/2025,461,4,44000322339,173961,65
1/27/2025,461,4,41461001358,173962,33
1/27/2025,461,2,44000271132,391014,75
1/27/2025,461,2,40000021834,391008,36
1/27/2025,461,2,40000020534,391011,19
1/27/2025,461,2,40000020663,391013,47
1/27/2025,461,4,40000020063,173964,16
1/27/2025,461,4,40000021114,173967,97
1/27/2025,461,4,44000116458,173976,19
1/27/2025,461,4,44000117084,173978,45
1/27/2025,461,2,2.17489E+13,391024,53
1/27/2025,461,4,40000020048,173984,20
1/27/2025,461,4,40000020696,173988,15
1/27/2025,461,2,3.69021E+13,391028,43
1/27/2025,461,4,40000028294,173989,38
1/27/2025,461,2,40000020304,391031,59
1/27/2025,461,2,41461000763,391035,76
1/27/2025,461,2,40000020809,391036,45
1/27/2025,461,4,40000021670,173999,17
1/27/2025,461,2,40000020606,391042,33
1/27/2025,461,2,40000020754,391041,26
1/27/2025,461,4,44000254015,174001,30
1/27/2025,461,4,40000020418,174007,54
1/27/2025,461,2,44000057435,391055,82
1/27/2025,461,3,40000020092,177940,76
1/27/2025,461,3,44000350493,177939,31
1/27/2025,461,3,44000057851,177942,74
1/27/2025,461,2,40000020390,391061,14
1/27/2025,461,2,41461005288,391059,31
1/27/2025,461,3,40000020507,177948,40
1/27/2025,461,3,40000004672,177956,40
1/27/2025,461,4,44000339436,174019,41
1/27/2025,461,4,44000346010,174022,4
1/27/2025,461,4,44000093415,174027,34
1/27/2025,461,2,44000324183,391095,8
1/27/2025,461,4,44000071079,174029,9
1/27/2025,461,2,40000021668,391107,112
1/27/2025,461,2,41460000386,391108,40
1/27/2025,461,2,40000030186,391115,34
1/27/2025,461,2,44000237708,391126,11
1/27/2025,461,2,41461004380,391129,34
1/27/2025,461,3,40000020751,177977,50
1/27/2025,461,2,44000271626,391132,35
1/27/2025,461,2,40000020649,391135,79
1/27/2025,461,2,41461004716,391137,20
1/27/2025,461,2,41461005289,391133,19
1/27/2025,461,2,44000061826,391156,9
1/27/2025,461,2,41450003516,391157,12
1/27/2025,461,4,44000335109,174036,91
1/28/2025,461,1,44000300699,361922,42
1/27/2025,461,2,44000101117,391150,8
1/27/2025,461,2,40000020925,391151,24
1/27/2025,461,4,40000028723,174031,70
1/28/2025,461,2,40000022522,391177,155
1/28/2025,461,1,44000098369,361929,23
1/28/2025,461,2,41461004961,391176,34
1/28/2025,461,2,40000021293,391188,3
1/28/2025,461,2,41461005290,391184,31
1/28/2025,461,2,40000020228,391193,22
1/28/2025,461,2,44000211373,391185,7
1/28/2025,461,2,40000029899,391197,41
1/28/2025,461,2,40000027919,391201,12
1/28/2025,461,2,40000020009,391196,17
1/28/2025,461,2,40000020264,391212,21
1/28/2025,461,2,40000020860,391213,19
1/28/2025,461,4,41461000075,174043,92
1/28/2025,461,1,40000008900,361935,30
1/28/2025,461,2,44000266974,391226,55
1/28/2025,461,2,44000210266,391227,24
1/28/2025,461,2,40000027849,391231,14
1/28/2025,461,1,40000020337,361937,31
1/28/2025,461,2,40000022799,391239,22
1/28/2025,461,4,40000020240,174046,61
1/28/2025,461,4,41461002041,174047,36
1/28/2025,461,2,40000020959,391245,3
1/28/2025,461,2,40000020175,391249,18
